Date,AVGO,NOW,TSLA,AMZN,IRDM,BR,PYACX,SIGAX,gold,palladium,S&P 500
2016-02-01,137.68,61.96,196.94,574.81,7.05,53.86,10.75,11.53,1157.8,502.85,1939.38
2016-02-02,133.24,57.25,182.78,552.1,6.67,52.54,10.78,11.54,1156.4,491.75,1903.03
2016-02-03,131.36,59.3,173.48,531.07,6.82,52.98,10.74,11.49,1169.6,516.05,1912.53
2016-02-04,136.12,58.62,175.33,536.26,7.01,52.73,10.74,11.49,1184.0,516.1,1915.45
2016-02-05,128.36,52.31,162.6,502.13,6.76,51.49,10.74,11.49,1184.3,499.35,1880.05
2016-02-08,121.86,47.14,147.99,488.1,6.76,51.95,10.76,11.46,1224.5,518.8,1853.44
2016-02-09,119.71,48.52,148.25,482.07,6.46,52.22,10.71,11.37,1223.4,517.6,1852.21
2016-02-10,119.2,49.99,143.67,490.48,6.39,53.53,10.73,11.39,1219.3,525.5,1851.86
2016-02-11,116.31,49.03,150.47,503.82,6.59,53.4,10.71,11.3,1268.8,525.2,1829.08
2016-02-12,121.66,50.08,151.04,507.08,7.0,54.35,10.65,11.27,1257.9,527.75,1864.78
2016-02-16,126.24,52.04,155.17,521.1,7.23,55.08,10.65,11.31,1227.8,510.3,1895.58
2016-02-17,130.68,55.26,168.68,534.1,7.3,55.43,10.65,11.35,1233.9,516.5,1926.82
2016-02-18,127.07,54.26,166.77,525.0,7.51,55.52,10.71,11.42,1249.2,505.45,1917.83
2016-02-19,128.67,54.74,166.58,534.9,7.55,55.75,10.72,11.42,1254.1,499.75,1917.78
2016-02-22,130.64,54.69,177.74,559.5,7.6,56.14,10.72,11.44,1233.4,500.5,1945.5
2016-02-23,128.16,53.01,177.21,552.94,7.29,56.52,10.74,11.45,1248.1,500.35,1921.27
2016-02-24,130.34,52.55,179.0,554.04,7.49,55.72,10.73,11.44,1263.8,488.7,1929.8
2016-02-25,132.47,54.16,187.43,555.15,6.97,56.62,10.76,11.47,1263.7,483.55,1951.7
2016-02-26,133.11,55.51,190.34,555.23,7.31,56.57,10.71,11.47,1245.5,482.45,1948.05
2016-02-29,133.97,54.99,191.93,552.52,6.93,56.13,10.74,11.5,1260.0,495.65,1932.23
2016-03-01,138.43,57.85,186.35,579.04,7.01,57.55,10.71,11.51,1257.9,517.35,1978.35
2016-03-02,136.97,57.66,188.34,580.21,7.14,57.42,10.73,11.56,1269.7,515.3,1986.45
2016-03-03,137.33,58.36,195.74,577.49,7.18,57.51,10.76,11.6,1287.4,542.2,1993.4
2016-03-04,146.06,58.5,201.04,575.14,7.35,57.5,10.74,11.62,1302.3,563.0,1999.99
2016-03-07,143.51,58.22,205.29,562.8,7.36,57.29,10.74,11.64,1297.0,577.6,2001.76
2016-03-08,139.63,60.34,202.6,560.26,7.17,56.52,10.8,11.68,1295.7,566.85,1979.26
2016-03-09,141.96,60.49,208.72,559.47,7.32,56.7,10.77,11.65,1290.1,566.15,1989.26
2016-03-10,144.42,60.72,205.18,558.93,7.08,55.8,10.77,11.68,1306.8,573.95,1989.57
2016-03-11,148.82,63.35,207.5,569.61,7.3,56.2,10.78,11.73,1295.3,579.95,2022.19
2016-03-14,148.14,62.35,215.15,573.37,7.47,56.21,10.82,11.79,1281.1,572.8,2019.64
2016-03-15,148.47,61.65,218.34,577.02,7.13,56.15,10.83,11.79,1266.9,570.7,2015.93
2016-03-16,148.63,62.37,221.93,574.27,7.14,56.58,10.83,11.77,1267.6,577.5,2027.22
2016-03-17,151.55,60.8,226.38,559.44,7.45,57.38,10.87,11.83,1300.8,597.8,2040.59
2016-03-18,152.49,60.15,232.74,552.08,7.58,57.98,10.9,11.87,1288.7,590.05,2049.58
2016-03-21,152.89,61.05,238.32,553.98,7.63,57.69,10.89,11.86,1279.4,602.95,2051.6
2016-03-22,154.76,62.32,234.24,560.48,7.57,57.6,10.89,11.87,1285.5,605.6,2049.8
2016-03-23,152.99,62.25,222.58,569.63,7.14,57.31,10.95,11.91,1260.7,583.1,2036.71
2016-03-24,153.0,61.69,227.75,582.95,7.17,56.97,10.93,11.87,1259.1,572.65,2035.94
2016-03-28,153.1,60.34,230.26,579.87,7.21,57.76,10.95,11.89,1257.4,567.0,2037.05
2016-03-29,154.13,61.14,230.13,593.86,7.46,59.02,10.98,11.9,1273.0,573.2,2055.01
2016-03-30,156.93,61.07,226.89,598.69,7.64,59.18,10.93,11.9,1263.6,566.35,2063.95
2016-03-31,154.5,61.18,229.77,593.64,7.87,59.31,10.97,11.93,1267.6,564.0,2059.74
2016-04-01,157.8,62.03,237.59,598.5,7.95,59.42,10.97,11.94,1255.6,560.9,2072.78
2016-04-04,156.01,64.28,246.99,593.19,7.92,58.98,10.99,11.95,1251.4,552.4,2066.13
2016-04-05,155.03,63.65,255.47,586.14,7.64,58.58,11.03,11.96,1261.2,543.65,2045.17
2016-04-06,157.54,63.84,265.42,602.08,7.67,59.42,11.01,11.95,1255.5,537.95,2066.66
2016-04-07,154.97,64.02,257.2,591.43,7.4,58.62,11.05,11.97,1269.0,538.1,2041.91
2016-04-08,156.15,64.5,250.07,594.6,7.47,58.91,11.03,11.95,1274.0,538.65,2047.6
2016-04-11,155.61,63.31,249.92,595.93,7.49,59.06,11.03,11.95,1289.1,545.5,2041.99
2016-04-12,155.43,61.75,247.82,603.17,7.59,58.52,11.01,11.93,1293.1,544.15,2061.72
2016-04-13,159.48,63.77,254.53,614.82,7.56,59.73,11.04,11.98,1280.6,542.5,2082.42
2016-04-14,158.82,63.0,251.86,620.75,7.51,59.71,11.03,12.0,1258.8,560.9,2082.78
2016-04-15,155.49,63.28,254.51,625.89,7.54,59.59,11.06,12.04,1266.4,568.25,2080.73
2016-04-18,155.9,64.47,253.88,635.35,7.6,60.36,11.05,12.03,1267.0,568.0,2094.34
2016-04-19,151.07,63.67,247.37,627.9,7.67,61.05,11.07,12.08,1287.5,582.15,2100.8
2016-04-20,153.23,65.11,249.97,632.99,7.69,60.43,11.04,12.08,1289.0,597.05,2102.4
2016-04-21,151.35,74.27,248.29,631.0,7.81,59.85,11.05,12.11,1286.2,610.05,2091.48
2016-04-22,150.33,73.11,253.75,620.5,8.16,60.08,11.05,12.12,1265.5,606.2,2091.58
2016-04-25,149.1,73.41,251.82,626.2,7.96,59.91,11.04,12.1,1275.8,605.6,2087.79
2016-04-26,150.76,72.66,253.74,616.88,8.03,60.38,11.02,12.1,1279.1,604.5,2091.7
2016-04-27,151.53,73.15,251.47,606.57,8.11,60.68,11.08,12.14,1286.5,609.65,2095.15
2016-04-28,147.99,71.37,247.71,602.0,7.9,59.73,11.07,12.15,1303.1,624.35,2075.81
2016-04-29,145.75,71.48,240.76,659.59,8.07,59.84,11.09,12.17,1327.7,627.65,2065.3
2016-05-02,146.08,72.02,241.8,683.85,8.51,60.98,11.06,12.14,1333.6,624.75,2081.43
2016-05-03,143.2,69.84,232.32,671.32,8.53,60.24,11.09,12.15,1329.1,608.85,2063.37
2016-05-04,142.07,67.61,222.56,670.9,8.25,59.58,11.09,12.13,1310.6,596.45,2051.12
2016-05-05,142.58,67.79,211.53,659.09,8.22,59.12,11.12,12.14,1307.1,600.7,2050.63
2016-05-06,141.89,67.28,214.93,673.95,8.23,60.24,11.09,12.11,1329.4,607.2,2057.14
2016-05-09,142.4,67.43,208.92,679.75,8.2,60.35,11.1,12.11,1302.2,584.1,2058.69
2016-05-10,144.61,68.53,208.69,703.07,8.25,61.38,11.11,12.12,1300.6,592.2,2084.39
2016-05-11,143.85,68.64,208.96,713.23,8.33,61.2,11.12,12.14,1311.9,608.05,2064.46
2016-05-12,141.04,67.47,207.28,717.93,8.25,61.23,11.1,12.12,1307.0,596.65,2064.11
2016-05-13,140.05,67.44,207.61,709.92,8.19,61.75,11.14,12.15,1308.8,592.4,2046.61
2016-05-16,142.65,70.3,208.29,710.66,8.42,62.38,11.11,12.12,1311.1,591.0,2066.66
2016-05-17,141.17,69.5,204.66,695.27,8.28,62.04,11.11,12.12,1314.2,584.6,2047.21
2016-05-18,143.88,70.03,211.17,697.45,8.31,63.18,11.04,12.07,1313.6,579.6,2047.63
2016-05-19,142.74,69.75,215.21,698.52,8.28,62.65,11.05,12.07,1295.2,558.45,2040.04
2016-05-20,146.73,70.0,220.28,702.8,8.7,63.79,11.06,12.07,1295.2,562.85,2052.32
2016-05-23,148.1,70.23,216.22,696.75,8.67,63.57,11.06,12.07,1294.2,550.25,2048.04
2016-05-24,151.42,70.98,217.91,704.2,8.79,65.36,11.06,12.07,1272.0,537.95,2076.06
2016-05-25,153.57,70.76,219.58,708.35,8.7,64.83,11.07,12.08,1266.7,530.4,2090.54
2016-05-26,153.02,70.05,225.12,714.91,8.61,64.48,11.11,12.13,1262.9,543.4,2090.1
2016-05-27,153.3,70.73,223.04,712.24,8.68,64.59,11.09,12.12,1256.9,539.6,2099.06
2016-05-31,154.36,71.63,223.23,722.79,8.73,64.19,11.09,12.13,1258.6,547.75,2096.96
2016-06-01,154.77,73.17,219.56,719.44,8.59,64.17,11.09,12.11,1256.5,549.45,2099.33
2016-06-02,154.91,74.23,218.96,728.24,8.6,64.2,11.11,12.13,1254.2,535.6,2105.26
2016-06-03,162.56,73.53,218.99,725.54,8.34,64.34,11.17,12.18,1283.9,549.25,2099.13
2016-06-06,162.84,75.06,220.68,726.73,8.45,64.45,11.17,12.18,1288.7,557.05,2109.41
2016-06-07,164.84,76.02,232.34,723.74,8.5,63.79,11.19,12.2,1288.1,552.95,2112.13
2016-06-08,163.7,77.04,235.52,726.64,8.71,63.79,11.2,12.22,1303.3,562.0,2119.12
2016-06-09,164.14,75.56,229.36,727.65,8.59,63.78,11.22,12.24,1313.7,561.45,2115.48
2016-06-10,160.82,74.03,218.79,717.91,8.35,63.54,11.23,12.24,1317.0,548.4,2096.07
2016-06-13,160.01,72.71,217.87,715.24,8.22,63.15,11.23,12.22,1328.1,546.65,2079.06
2016-06-14,158.99,72.98,214.96,719.3,8.18,64.28,11.21,12.17,1325.6,536.55,2075.32
2016-06-15,158.4,74.47,217.7,714.26,8.15,63.75,11.22,12.18,1326.0,534.65,2071.5
2016-06-16,158.63,73.68,217.93,717.51,8.42,64.46,11.23,12.18,1336.6,537.25,2077.99
2016-06-17,156.0,72.07,215.47,706.39,8.38,63.43,11.21,12.17,1333.9,532.65,2071.22
2016-06-20,156.93,72.6,219.7,714.01,8.49,64.03,11.2,12.19,1333.8,550.55,2083.25
2016-06-21,155.81,72.73,219.61,715.82,8.54,64.27,11.2,12.19,1314.2,554.05,2088.9
2016-06-22,155.14,71.92,196.66,710.6,8.36,64.23,11.21,12.21,1311.7,560.52,2085.45
2016-06-23,158.62,75.18,196.4,722.08,8.66,65.11,11.2,12.21,1306.6,566.05,2113.32
2016-06-24,148.72,70.33,193.15,698.96,8.33,62.73,11.24,12.19,1365.7,548.8,2037.41
2016-06-27,143.63,63.67,198.55,691.36,8.2,61.6,11.3,12.23,1367.7,559.75,2000.54
2016-06-28,149.77,65.13,201.79,707.95,8.33,62.94,11.3,12.24,1361.1,573.65,2036.09
2016-06-29,155.0,66.44,210.19,715.6,8.66,63.68,11.3,12.29,1370.3,587.8,2070.77
2016-06-30,155.4,66.4,212.28,715.62,8.88,65.2,11.3,12.3,1363.9,599.98,2098.86
2016-07-01,154.22,66.21,216.5,725.68,8.81,65.37,11.34,12.35,1383.2,606.3,2102.95
2016-07-05,150.76,65.27,213.98,728.1,8.65,65.47,11.42,12.41,1403.3,605.5,2088.55
2016-07-06,150.63,65.33,214.44,737.61,8.74,65.64,11.42,12.4,1411.7,607.88,2099.73
2016-07-07,150.99,65.01,215.94,736.57,8.77,65.69,11.43,12.42,1405.5,610.38,2097.9
2016-07-08,155.14,69.12,216.78,745.81,8.89,66.62,11.47,12.46,1402.5,618.5,2129.9
2016-07-11,157.36,68.85,224.78,753.78,9.09,66.99,11.46,12.47,1401.8,624.42,2137.16
2016-07-12,158.59,70.46,224.65,748.21,9.21,66.97,11.43,12.46,1381.2,627.4,2152.14
2016-07-13,157.41,70.15,222.53,742.63,9.26,66.8,11.46,12.49,1389.5,646.7,2152.43
2016-07-14,160.79,70.16,221.53,741.2,9.13,67.17,11.43,12.47,1378.2,650.0,2163.75
2016-07-15,161.16,71.02,220.4,735.44,9.1,66.7,11.4,12.45,1374.0,651.02,2161.74
2016-07-18,162.33,69.83,226.25,736.07,8.95,66.65,11.41,12.45,1375.9,646.12,2166.89
2016-07-19,160.53,69.99,225.26,739.95,8.97,67.03,11.43,12.46,1379.3,657.42,2163.78
2016-07-20,162.67,72.65,228.36,745.72,9.03,67.58,11.43,12.46,1366.7,671.8,2173.02
2016-07-21,160.41,71.05,220.5,744.43,8.86,67.38,11.44,12.47,1379.2,687.2,2165.17
2016-07-22,159.67,72.67,222.27,744.86,9.16,68.05,11.45,12.48,1372.5,685.67,2175.03
2016-07-25,159.78,73.56,230.01,739.61,9.07,67.61,11.44,12.47,1368.3,687.25,2168.48
2016-07-26,163.44,73.34,229.51,735.59,9.1,68.37,11.45,12.46,1369.6,689.6,2169.18
2016-07-27,165.66,72.98,228.49,736.67,9.23,68.18,11.49,12.48,1378.1,705.8,2166.58
2016-07-28,164.23,76.38,230.61,752.61,8.99,67.65,11.44,12.48,1384.9,697.52,2170.06
2016-07-29,161.98,74.92,234.79,758.81,8.98,67.68,11.47,12.5,1401.8,711.35,2173.6
2016-08-01,163.51,75.07,230.01,767.74,8.82,68.6,11.44,12.47,1402.3,718.33,2170.84
2016-08-02,162.89,73.23,227.2,760.58,8.67,68.08,11.39,12.42,1415.5,713.35,2157.03
2016-08-03,164.11,74.27,225.79,754.64,8.83,67.98,11.39,12.41,1410.0,713.03,2163.79
2016-08-04,166.99,74.94,230.61,760.77,8.98,68.28,11.44,12.46,1414.0,704.75,2164.25
2016-08-05,170.12,75.83,230.03,765.98,8.93,68.76,11.41,12.44,1394.0,696.9,2182.87
2016-08-08,168.35,74.94,226.16,766.56,8.9,68.49,11.42,12.46,1391.4,690.5,2180.89
2016-08-09,171.17,75.0,229.08,768.31,8.94,68.63,11.46,12.5,1396.7,696.65,2181.74
2016-08-10,171.85,74.55,225.65,768.56,8.73,69.51,11.49,12.53,1401.7,729.2,2175.49
2016-08-11,172.09,76.09,224.91,771.24,8.67,69.12,11.45,12.5,1400.1,693.4,2185.79
2016-08-12,172.47,75.77,225.61,772.56,8.52,68.48,11.49,12.54,1392.9,693.2,2184.05
2016-08-15,175.54,76.74,225.59,768.49,8.57,67.99,11.48,12.53,1396.7,694.75,2190.15
2016-08-16,172.4,74.52,223.61,764.04,8.42,67.06,11.47,12.52,1405.1,707.25,2178.15
2016-08-17,173.03,73.07,223.24,764.63,8.41,66.64,11.49,12.54,1396.7,693.75,2182.22
2016-08-18,173.93,73.07,223.51,764.46,8.41,66.9,11.51,12.56,1405.2,715.85,2187.02
2016-08-19,174.93,73.69,225.0,757.31,8.49,67.0,11.49,12.55,1394.1,712.4,2183.87
2016-08-22,175.93,71.39,222.93,759.48,8.53,68.08,11.52,12.58,1391.3,692.08,2182.64
2016-08-23,177.34,72.62,224.84,762.45,8.6,68.35,11.53,12.59,1393.9,702.7,2186.9
2016-08-24,175.3,72.77,222.62,757.25,8.69,68.37,11.52,12.58,1376.5,687.65,2175.44
2016-08-25,176.04,73.6,220.96,759.22,8.6,69.08,11.51,12.57,1370.1,688.8,2172.47
2016-08-26,177.16,73.5,219.99,769.0,8.41,69.0,11.48,12.54,1369.3,695.45,2169.04
2016-08-29,177.4,73.39,215.2,771.29,8.46,69.03,11.54,12.6,1370.5,700.95,2180.38
2016-08-30,177.0,73.44,211.34,767.58,8.39,69.06,11.5,12.59,1360.6,681.45,2176.12
2016-08-31,176.42,72.67,212.01,769.16,8.33,69.3,11.49,12.58,1354.0,671.3,2170.95
2016-09-01,177.09,74.0,200.77,770.62,7.77,70.15,11.49,12.58,1359.0,663.1,2170.86
2016-09-02,173.11,76.24,197.78,772.44,7.61,70.92,11.47,12.56,1371.7,674.8,2179.98
2016-09-06,171.1,77.72,202.83,788.87,7.17,71.22,11.5,12.58,1397.5,702.2,2186.48
2016-09-07,168.9,76.56,201.71,784.48,7.24,71.41,11.5,12.58,1393.5,689.55,2186.16
2016-09-08,168.38,75.4,197.36,784.06,7.24,71.05,11.45,12.53,1386.6,689.3,2181.3
2016-09-09,160.78,73.58,194.47,760.14,6.94,69.42,11.39,12.47,1379.5,681.2,2127.81
2016-09-12,164.48,74.53,198.3,771.49,7.33,69.95,11.38,12.45,1370.8,658.55,2159.04
2016-09-13,165.24,72.42,196.05,761.01,7.25,68.73,11.33,12.39,1367.2,657.95,2127.02
2016-09-14,169.61,72.56,196.41,761.09,7.27,67.97,11.35,12.42,1369.7,658.15,2125.77
2016-09-15,172.72,77.71,200.42,769.69,7.41,68.55,11.35,12.4,1361.3,658.35,2147.26
2016-09-16,171.24,77.29,205.4,778.52,7.45,68.69,11.36,12.4,1353.5,674.05,2139.16
2016-09-19,170.73,75.99,206.34,775.1,7.54,68.59,11.37,12.42,1360.8,688.05,2139.12
2016-09-20,168.23,75.28,204.64,780.22,7.5,68.72,11.39,12.44,1361.3,685.3,2139.76
2016-09-21,169.83,76.88,205.22,789.74,7.58,69.52,11.4,12.45,1374.9,685.75,2163.12
2016-09-22,168.84,77.92,206.43,804.7,7.86,69.84,11.45,12.52,1386.7,702.2,2177.18
2016-09-23,166.65,77.45,207.45,805.75,7.84,68.77,11.47,12.53,1383.7,707.9,2164.69
2016-09-26,166.69,76.75,208.99,799.16,7.79,69.87,11.49,12.52,1386.6,697.65,2146.1
2016-09-27,170.86,79.04,205.81,816.11,7.75,69.07,11.5,12.54,1372.7,702.65,2159.93
2016-09-28,170.7,79.77,206.27,828.72,7.93,69.37,11.5,12.54,1365.6,716.0,2171.37
2016-09-29,172.46,78.48,200.7,829.05,7.96,67.38,11.5,12.55,1368.0,720.95,2151.13
2016-09-30,172.52,79.15,204.03,837.31,8.11,67.79,11.46,12.52,1359.3,722.95,2168.27
2016-10-03,170.07,79.57,213.7,836.74,8.1,67.58,11.46,12.52,1354.8,713.6,2161.2
2016-10-04,169.05,79.28,211.41,834.03,8.09,67.34,11.42,12.48,1311.0,704.2,2150.49
2016-10-05,173.48,79.43,208.46,844.36,8.26,67.32,11.42,12.48,1310.2,677.45,2159.73
2016-10-06,174.19,78.38,201.0,841.66,8.31,67.92,11.42,12.48,1294.4,668.05,2160.77
2016-10-07,174.21,78.52,196.61,839.43,8.22,66.89,11.42,12.49,1293.4,669.4,2153.74
2016-10-10,174.77,80.03,200.95,841.71,8.36,66.61,11.41,12.47,1302.8,670.45,2163.66
2016-10-11,171.17,78.8,200.1,831.0,8.63,65.11,11.42,12.48,1298.4,650.05,2136.73
2016-10-12,170.47,75.27,201.51,834.09,8.45,65.36,11.42,12.47,1296.6,650.95,2139.18
2016-10-13,168.94,75.39,200.24,829.28,8.47,65.26,11.45,12.49,1301.2,638.7,2132.55
2016-10-14,170.09,75.62,196.51,822.96,8.45,65.74,11.41,12.45,1299.3,650.15,2132.98
2016-10-17,168.88,74.64,193.96,812.95,8.47,65.52,11.44,12.48,1300.7,639.65,2126.5
2016-10-18,172.17,76.16,199.1,817.65,8.4,65.5,11.45,12.5,1307.5,641.3,2139.6
2016-10-19,171.87,78.92,203.56,817.69,8.57,64.99,11.47,12.51,1314.3,637.4,2144.29
2016-10-20,173.41,78.85,199.1,810.32,8.43,64.17,11.48,12.53,1312.6,634.7,2141.34
2016-10-21,172.92,80.06,200.09,818.99,8.53,64.36,11.48,12.53,1312.1,622.65,2141.16
2016-10-24,176.55,81.0,202.76,838.09,8.35,64.59,11.47,12.52,1306.3,632.6,2151.33
2016-10-25,173.65,79.79,202.34,835.18,8.1,65.08,11.47,12.52,1317.7,636.7,2143.16
2016-10-26,173.0,78.9,202.24,822.59,8.0,64.5,11.44,12.48,1310.7,622.75,2139.43
2016-10-27,172.24,84.96,204.01,818.36,8.0,63.88,11.41,12.44,1315.6,615.05,2133.04
2016-10-28,169.35,86.12,199.97,776.32,8.1,64.07,11.37,12.43,1322.7,618.15,2126.41
2016-10-31,170.28,87.91,197.73,789.82,8.15,64.66,11.37,12.44,1319.3,619.9,2126.15
2016-11-01,168.8,86.89,190.79,785.41,8.05,64.13,11.37,12.43,1334.4,636.05,2111.72
2016-11-02,172.56,84.59,188.02,765.56,7.75,64.02,11.37,12.41,1354.4,636.4,2097.94
2016-11-03,172.99,83.88,187.42,767.03,7.8,64.12,11.35,12.39,1350.2,619.45,2088.66
2016-11-04,172.17,83.21,190.56,755.05,7.95,64.03,11.36,12.41,1352.1,626.65,2085.18
2016-11-07,176.96,85.09,193.21,784.93,8.15,65.18,11.36,12.41,1326.8,658.2,2131.52
2016-11-08,177.0,85.5,194.94,787.75,8.2,65.68,11.34,12.41,1322.6,667.3,2139.56
2016-11-09,173.42,84.98,190.06,771.88,8.85,62.15,11.2,12.25,1322.1,685.1,2163.26
2016-11-10,167.94,82.14,185.35,742.38,8.5,60.71,11.18,12.24,1313.0,699.8,2167.48
2016-11-11,167.54,82.63,188.56,739.01,8.8,60.63,11.15,12.2,1269.1,687.15,2164.45
2016-11-14,163.78,83.27,181.45,719.07,8.7,60.56,11.11,12.2,1271.7,698.7,2164.2
2016-11-15,166.45,85.62,183.77,743.24,8.6,61.0,11.11,12.15,1275.7,706.95,2180.39
2016-11-16,167.83,85.67,183.93,746.49,8.7,62.77,11.13,12.16,1275.1,720.15,2176.94
2016-11-17,167.04,86.83,188.66,756.4,8.65,64.89,11.09,12.12,1268.6,730.8,2187.12
2016-11-18,168.16,85.75,185.02,760.16,8.7,65.16,11.05,12.08,1261.2,729.45,2181.9
2016-11-21,172.58,86.55,184.52,780.0,8.85,65.68,11.05,12.07,1261.6,727.75,2198.18
2016-11-22,177.02,86.23,191.17,785.33,8.9,65.62,11.07,12.08,1262.8,745.6,2202.94
2016-11-23,177.08,87.05,193.14,780.12,8.95,65.9,11.05,12.07,1241.7,739.45,2204.72
2016-11-25,176.75,87.74,196.65,780.37,9.05,65.86,11.05,12.07,1230.3,743.65,2213.35
2016-11-28,174.65,84.82,196.12,766.77,8.95,65.94,11.08,12.09,1243.4,758.8,2201.72
2016-11-29,175.45,83.42,189.57,762.52,8.9,66.89,11.07,12.1,1240.3,766.05,2204.66
2016-11-30,170.49,83.15,189.4,750.57,8.8,64.74,11.04,12.08,1223.2,773.45,2198.81
2016-12-01,162.79,77.09,181.88,743.65,8.95,64.19,11.01,12.05,1218.5,752.5,2191.08
2016-12-02,164.22,76.56,181.47,740.34,8.95,63.51,11.04,12.08,1227.2,746.3,2191.95
2016-12-05,166.13,79.87,186.8,759.36,9.15,64.04,11.05,12.1,1226.5,747.15,2204.71
2016-12-06,164.76,79.61,185.85,764.72,9.5,64.1,11.05,12.11,1219.8,735.35,2212.23
2016-12-07,168.55,79.98,193.15,770.42,9.5,65.48,11.1,12.16,1231.4,733.55,2241.35
2016-12-08,170.71,80.11,192.29,767.33,9.75,65.61,11.08,12.14,1227.2,739.95,2246.19
2016-12-09,179.09,79.4,192.18,768.66,9.95,65.76,11.04,12.1,1216.8,735.95,2259.53
2016-12-12,178.16,77.88,192.43,760.12,9.8,65.16,11.05,12.1,1221.1,728.45,2256.96
2016-12-13,179.44,79.39,198.15,774.34,9.65,65.31,11.06,12.12,1214.4,731.5,2271.72
2016-12-14,177.62,78.95,198.69,768.82,9.7,64.93,11.05,12.11,1219.1,733.45,2253.28
2016-12-15,180.01,79.43,197.58,761.0,10.0,65.33,11.03,12.09,1190.8,706.6,2262.03
2016-12-16,178.42,77.86,202.49,757.77,9.93,65.48,11.02,12.08,1198.6,698.2,2258.07
2016-12-19,180.46,77.5,202.73,766.0,10.45,65.89,11.06,12.11,1203.6,679.65,2262.53
2016-12-20,182.07,78.3,208.79,771.22,11.0,66.34,11.05,12.1,1194.7,671.8,2270.76
2016-12-21,182.29,77.25,207.7,770.6,10.4,65.59,11.06,12.12,1194.2,661.05,2265.18
2016-12-22,180.6,74.55,208.45,766.34,10.3,65.59,11.07,12.12,1191.5,657.55,2260.96
2016-12-23,181.94,76.02,213.34,760.59,10.4,66.08,10.84,12.14,1194.5,657.25,2263.79
2016-12-27,182.31,76.88,219.53,771.4,10.65,66.29,10.83,12.13,1199.6,674.75,2268.88
2016-12-28,180.19,75.22,219.74,772.13,10.25,66.52,10.86,12.17,1201.7,667.8,2249.92
2016-12-29,179.87,74.94,214.68,765.15,10.0,66.85,10.83,12.18,1218.9,676.55,2249.26
2016-12-30,176.77,74.34,213.69,749.87,9.6,66.3,10.86,12.2,1212.2,683.95,2238.83
2017-01-03,178.34,75.66,216.99,753.67,10.55,65.93,10.87,12.2,1222.4,710.4,2257.83
2017-01-04,177.07,78.83,226.99,757.18,10.9,66.37,10.89,12.21,1224.8,739.0,2270.75
2017-01-05,174.28,79.13,226.75,780.45,10.85,66.03,10.95,12.27,1239.8,738.35,2269.0
2017-01-06,176.59,82.1,229.01,795.99,10.7,66.3,10.92,12.24,1233.4,758.55,2276.98
2017-01-09,176.97,82.0,231.28,796.92,10.75,66.15,10.95,12.27,1245.3,757.75,2268.9
2017-01-10,180.57,81.67,229.87,795.9,10.9,66.02,10.95,12.26,1246.2,765.9,2268.9
2017-01-11,179.42,83.9,229.73,799.02,10.9,66.11,10.96,12.26,1257.7,754.55,2275.32
2017-01-12,178.86,83.46,229.59,813.64,10.9,66.21,10.96,12.27,1261.0,766.0,2270.44
2017-01-13,180.45,83.53,237.75,817.14,10.9,66.22,10.95,12.26,1259.0,749.85,2274.64
2017-01-17,179.11,81.41,235.58,809.72,10.85,66.2,10.99,12.3,1275.1,753.6,2267.89
2017-01-18,185.02,82.85,238.36,807.48,10.45,66.11,10.95,12.25,1273.4,751.6,2271.89
2017-01-19,185.56,82.7,243.76,809.04,10.25,65.74,10.92,12.21,1263.2,751.9,2263.69
2017-01-20,191.08,83.4,244.73,808.33,10.05,65.86,10.91,12.21,1266.9,789.8,2271.31
2017-01-23,191.0,83.25,248.92,817.88,9.95,65.86,10.96,12.25,1276.6,773.1,2265.2
2017-01-24,197.75,83.97,254.61,822.44,10.1,67.01,10.92,12.21,1271.8,796.8,2280.07
2017-01-25,202.48,86.36,254.47,836.52,10.2,67.58,10.9,12.19,1258.8,737.8,2298.37
2017-01-26,204.17,89.48,252.51,839.15,10.2,67.39,10.92,12.21,1250.6,725.45,2296.68
2017-01-27,205.71,90.09,252.95,835.77,10.35,67.24,10.94,12.23,1249.4,739.65,2294.69
2017-01-30,203.22,90.12,250.63,830.38,10.05,66.41,10.91,12.22,1254.1,739.55,2280.9
2017-01-31,199.5,90.62,251.93,823.48,10.1,66.53,10.93,12.23,1269.5,755.4,2278.87
2017-02-01,203.69,89.7,249.24,832.35,9.75,65.87,10.91,12.22,1267.2,764.0,2279.55
2017-02-02,204.05,88.86,251.55,839.95,9.75,67.98,10.92,12.24,1278.3,760.35,2280.85
2017-02-03,206.16,89.47,251.33,810.2,9.9,68.56,10.91,12.23,1279.9,750.3,2297.42
2017-02-06,206.56,90.5,257.77,807.64,9.25,68.07,10.96,12.28,1291.0,775.6,2292.56
2017-02-07,205.91,90.66,257.48,812.5,9.25,68.49,10.98,12.28,1294.1,765.75,2293.08
2017-02-08,206.89,90.09,262.08,819.71,9.4,68.18,11.01,12.3,1296.0,771.4,2294.67
2017-02-09,205.34,92.3,269.2,821.36,9.7,67.18,10.97,12.27,1293.1,775.0,2307.87
2017-02-10,205.52,92.46,269.23,827.46,9.8,67.32,10.97,12.27,1292.2,785.55,2316.1
2017-02-13,206.71,91.74,280.6,836.53,9.8,67.88,10.97,12.26,1282.6,777.35,2328.25
2017-02-14,205.33,92.89,280.98,836.39,9.8,67.56,10.95,12.25,1282.6,783.45,2337.58
